FIPS,City
UKG7,Kingston Upon Thames
UKG8,Kirklees
UKG9,Knowsley
UKH1,Lambeth
UKH2,Lancashire
UKH3,Leeds
UKH4,Leicester
UKH5,Leicestershire
UKH6,Lewisham
UKH7,Lincolnshire
UKH8,Liverpool
UKH9,London
UKI1,Luton
UKI2,Manchester
UKI3,Medway
UKI4,Merton
UKI5,Middlesbrough
UKI6,Milton Keynes
UKI7,Newcastle upon Tyne
UKI8,Newham
UKI9,Norfolk
UKJ1,Northamptonshire
UKJ2,North East Lincolnshire
UKJ3,North Lincolnshire
UKJ4,North Somerset
UKJ5,North Tyneside
UKJ6,Northumberland
UKJ7,North Yorkshire
UKJ8,Nottingham
UKJ9,Nottinghamshire
UKK1,Oldham
UKK2,Oxfordshire
UKK3,Peterborough
UKK4,Plymouth
UKK5,Poole
UKK6,Portsmouth
UKK7,Reading
UKK8,Redbridge
UKK9,Redcar And Cleveland
UKL1,Richmond Upon Thames
UKL2,Rochdale
UKL3,Rotherham
UKL4,Rutland
UKL5,Salford
UKL6,Shropshire
UKL7,Sandwell
UKL8,Sefton
UKL9,Sheffield
UKM1,Slough
UKM2,Solihull
UKM3,Somerset
UKM4,Southampton
UKM5,Southend-on-Sea
UKM6,South Gloucestershire
UKM7,South Tyneside
UKM8,Southwark
UKM9,Staffordshire
UKN1,St. Helens
UKN2,Stockport
UKN3,Stockton-On-Tees
UKN4,Stoke-On-Trent
UKN5,Suffolk
UKN6,Sunderland
UKN7,Surrey
UKN8,Sutton
UKN9,Swindon
UKO1,Tameside
UKO2,Telford And Wrekin
UKO3,Thurrock
UKO4,Torbay
UKO5,Tower Hamlets
UKO6,Trafford
UKO7,Wakefield
UKO8,Walsall
UKO9,Waltham Forest
UKP1,Wandsworth
UKP2,Warrington
UKP3,Warwickshire
UKP4,West Berkshire
UKP5,Westminster
UKP6,West Sussex
UKP7,Wigan
UKP8,Wiltshire
UKP9,Windsor And Maidenhead
UKQ1,Wirral
UKQ2,Wokingham
UKQ3,Wolverhampton
UKQ4,Worcestershire
UKQ5,York
UKQ6,Antrim
UKQ7,Ards
UKQ8,Armagh
UKQ9,Ballymena
UKR1,Ballymoney
UKR2,Banbridge
UKR3,Belfast
UKR4,Carrickfergus
UKR5,Castlereagh
UKR6,Coleraine
UKR7,Cookstown
UKR8,Craigavon
UKR9,Down
UKS1,Dungannon
UKS2,Fermanagh
UKS3,Larne
UKS4,Limavady
UKS5,Lisburn
UKS6,Londonderry
UKS7,Magherafelt
UKS8,Moyle
UKS9,Newry
UKT1,Newtownabbey
UKT2,North Down
UKT3,Omagh
UKT4,Strabane
UKT5,Aberdeen
UKT6,Aberdeenshire
UKT7,Angus
UKT8,Argyll And Bute
UKT9,Scottish Borders
UKU1,Clackmannanshire
UKU2,Dumfries And Galloway
UKU3,Dundee
UKU4,East Ayrshire
UKU5,East Dunbartonshire
UKU6,East Lothian
UKU7,East Renfrewshire
UKU8,Edinburgh
UKU9,Falkirk
UKV1,Fife
UKV2,Glasgow
UKV3,Highland
UKV4,Inverclyde
UKV5,Midlothian
UKV6,Moray
UKV7,North Ayrshire
UKV8,North Lanarkshire
UKV9,Orkney
UKW1,Perth
UKW2,Renfrewshire
UKW3,Shetland Islands
UKW4,South Ayrshire
UKW5,South Lanarkshire
UKW6,Stirling
UKW7,West Dunbartonshire
UKW8,Eilean Siar
UKW9,West Lothian
UKX1,Isle Of Anglesey 
UKX2,Blaenau Gwent 
UKX3,Bridgend 
UKX4,Caerphilly 
UKX5,Cardiff
UKX6,Ceredigion 
UKX7,Carmarthenshire 
UKX8,Conwy 
UKX9,Denbighshire 
UKY1,Flintshire 
UKY2,Gwynedd
UKY3,Merthyr Tydfil 
UKY4,Monmouthshire 
UKY5,Neath Port Talbot 
UKY6,Newport 
UKY7,Pembrokeshire 
UKY8,Powys
UKY9,Rhondda Cynon Taff 
UKZ1,Swansea 
UKZ2,Torfaen 
UKZ3,Vale Of Glamorgan The 
UKZ4,Wrexham 
UP00,Ukraine
UP01,Cherkas'Ka Oblast'
UP02,Chernihivs'Ka Oblast'
UP03,Chernivets'Ka Oblast'
UP04,Dnipropetrovs'Ka Oblast'
UP05,Donets'Ka Oblast'
UP06,Ivano-Frankivs'Ka Oblast'
UP07,Kharkivs'Ka Oblast'
UP08,Khersons'Ka Oblast'
UP09,Khmel'Nyts'Ka Oblast'
UP10,Kirovohrads'Ka Oblast'
UP11,Krym Avtonomna Respublika
UP12,Kyyiv Misto
UP13,Kyyivs'Ka Oblast'
UP14,Luhans'Ka Oblast'
UP15,L'Vivs'Ka Oblast'
UP16,Mykolayivs'Ka Oblast'
UP17,Odes'Ka Oblast'
UP18,Poltavs'Ka Oblast'
UP19,Rivnens'Ka Oblast'
UP20,Sevastopol' Misto
UP21,Sums'Ka Oblast'
UP22,Ternopil'S'Ka Oblast'
UP23,Vinnyts'Ka Oblast'
UP24,Volyns'Ka Oblast'
UP25,Zakarpats'Ka Oblast'
UP26,Zaporiz'Ka Oblast'
UP27,Zhytomyrs'Ka Oblast'
UR00,Union Of Soviet Socialst Republics
UR01,Armyanskaya Ssr
UR02,Azerbaydzhanskaya Ssr
UR03,Belorusskaya Ssr
UR04,Estonskaya Ssr
UR05,Gruzinskaya Ssr
UR06,Kazakhskaya Ssr
UR07,Kirgizskaya Ssr
UR08,Latviyskaya Ssr
UR09,Litovskaya Ssr
UR10,Moldavskaya Ssr
UR11,Rossiyskaya Sfsr
UR12,Tadzhikskaya Ssr
UR13,Turkmenskaya Ssr
UR14,Ukrainskaya Ssr
UR15,Uzbekskaya Ssr
US00,United States
US01,Alabama
US02,Alaska
US04,Arizona
US05,Arkansas
US06,California
US08,Colorado
US09,Connecticut
US10,Delaware
US11,District Of Columbia
US12,Florida
US13,Georgia
US15,Hawaii
US16,Idaho
US17,Illinois
US18,Indiana
US19,Iowa
US20,Kansas
US21,Kentucky
US22,Louisiana
US23,Maine
US24,Maryland
US25,Massachusetts
US26,Michigan
US27,Minnesota
US28,Mississippi
US29,Missouri
US30,Montana
US31,Nebraska
US32,Nevada
US33,New Hampshire
US34,New Jersey
US35,New Mexico
US36,New York
US37,North Carolina
US38,North Dakota
US39,Ohio
US40,Oklahoma
US41,Oregon
US42,Pennsylvania
US44,Rhode Island
US45,South Carolina
US46,South Dakota
US47,Tennessee
US48,Texas
US49,Utah
US50,Vermont
US51,Virginia
US53,Washington
US54,West Virginia
US55,Wisconsin
US56,Wyoming
UU00,Undesignated Sovereignty
UV00,Burkina Faso
UV05,Centre
UV06,Centre-Est
UV07,Centre-Nord
UV08,Centre-Ouest
UV09,Est
UV10,Hauts-Bassins
UV11,Nord
UV12,Sahel
UV13,Sud-Ouest
UV14,Volta-Noire
UV15,Bam
UV16,Bazega
UV17,Bougouriba
UV18,Boulgou
UV19,Boulkiemde
UV20,Ganzourgou
UV21,Gnagna
UV22,Gourma
UV23,Houé
UV24,Kadiogo
UV25,Kenedougou
UV26,Komoe
UV27,Kossi
UV28,Kouritenga
UV29,Mouhoun
UV30,Namentenga
UV31,Naouri
UV32,Oubritenga
UV33,Oudalan
UV34,Passore
UV35,Poni
UV36,Sanguie
UV37,Sanmatenga
UV38,Seno
UV39,Sissili
UV40,Soum
UV41,Sourou
UV42,Tapoa
UV43,Yatenga
UV44,Zoundweogo
UV45,Balé
UV46,Banwa
UV47,Bazèga
UV48,Bougouriba
UV49,Boulgou
UV50,Gourma
UV51,Houet
UV52,Ioba
UV53,Kadiogo
UV54,Kénédougou
UV55,Comoé
UV56,Komondjari
UV57,Kompienga
UV58,Kossi
UV59,Koulpélogo
UV60,Kourwéogo
UV61,Léraba
UV62,Loroum
UV63,Mouhoun
UV64,Namentenga
UV65,Nahouri
UV66,Nayala
UV67,Noumbiel
UV68,Oubritenga
UV69,Poni
UV70,Sanmatenga
UV71,Séno
UV72,Sissili
UV73,Sourou
UV74,Tuy
UV75,Yagha
UV76,Yatenga
UV77,Ziro
UV78,Zondoma
UY00,Uruguay
UY01,Artigas
UY02,Canelones
UY03,Cerro Largo
UY04,Colonia
UY05,Durazno
UY06,Flores
UY07,Florida
UY08,Lavalleja
UY09,Maldonado
UY10,Montevideo
UY11,Paysandu
UY12,Rio Negro
UY13,Rivera
UY14,Rocha
UY15,Salto
UY16,San Jose
UY17,Soriano
UY18,Tacuarembo
UY19,Treinta Y Tres
UZ00,Uzbekistan
UZ01,Andijon
UZ02,Bukhoro
UZ03,Farghona
UZ04,Jizzakh
UZ05,Khorazm
UZ06,Namangan
UZ07,Nawoiy
UZ08,Qashqadaryo
UZ09,Qoraqalpoghiston
UZ10,Samarqand
UZ11,Sirdaryo
UZ12,Surhkondaryo
UZ13,Toshkent
UZ14,Toshkent
UZ15,Jizzakh
UZ16,Sirdaryo
VC00,St. Vincent And The Grenadines
VC01,Charlotte
VC02,Saint Andrew
VC03,Saint David
VC04,Saint George
VC05,Saint Patrick
VC06,Grenadines
VE00,Venezuela
VE01,Amazonas
VE02,Anzoategui
VE03,Apure
VE04,Aragua
VE05,Barinas
VE06,Bolivar
VE07,Carabobo
VE08,Cojedes
VE09,Delta Amacuro
VE10,Distrito Federal
VE11,Falcon
VE12,Guarico
VE13,Lara
VE14,Merida
VE15,Miranda
VE16,Monagas
VE17,Nueva Esparta
VE18,Portuguesa
VE19,Sucre
VE20,Tachira
VE21,Trujillo
VE22,Yaracuy
VE23,Zulia
VE24,Dependencias Federales
VE25,Distrito Federal
VE26,Vargas
VI00,British Virgin Islands
VM00,Vietnam
VM01,An Giang
VM02,Bac Thai
VM03,Bến Tre
VM04,Binh Tri Thien
VM05,Cao Bằng
VM06,Cuu Long
VM07,Đắc Lắk
VM08,Dong Nai
VM09,Ðồng Tháp
VM10,Gia Lai-Cong Tum
VM11,Hi Bac
VM12,Hai Hung
VM13,Hải Phòng
VM14,Ha Nam Ninh
VM15,Ha Noi
VM16,Ha Son Binh
VM17,Ha Tuyen
VM18,Hau Giang
VM19,Hoang Lien Son
VM20,Hồ Chí Minh
VM21,Kiến Giang
VM22,Lai Châu
VM23,Lâm Ðồng
VM24,Long An
VM25,Minh Hai
VM26,Nghe Tinh
VM27,Nghia Binh
VM28,Phu Khanh
VM29,Quang Nam-Da Nang
VM30,Quảng Ninh
VM31,Song Be
VM32,Sơn La
VM33,Tây Ninh
VM34,Thanh Hóa
VM35,Thái Bình
VM36,Thuin Hai
VM37,Tiền Giang
VM38,Vinh Phu
VM39,Lạng Sơn
VM43,Ðồng Nai
VM44,Hà Nội
VM45,Bà Rịa-Vũng Tàu
VM46,Bình Ðịnh
VM47,Bình Thuận
VM48,Cẩn Thỏ
VM49,Gia Lai
VM50,Hà Giang
VM51,Hà Tây
VM52,Hà Tĩnh
VM53,Hòa Bình
VM54,Khánh Hòa
VM55,Kon Tum
VM56,Lào Cai
VM58,Nghệ An
VM59,Ninh Bình
VM60,Ninh Thuận
VM61,Phú Yên
VM62,Quảng Bình
VM63,Quảng Ngãi
VM64,Quảng Trị
VM65,Sóc Trăng
VM66,Thừa Thiên-Huế
VM67,Trà Vinh
VM68,Tuyên Quang
VM69,Vĩnh Long
VM70,Yên Bái
VM71,Bắc Giang
VM72,Bắc Kạn
VM73,Bạc Liêu
VM74,Bắc Ninh
VM75,Bìn Dương
VM76,Bìn Phước
VM77,Cà Mau
VM78,Ðà Nẵng
VM79,Hải Dương
VM80,Hà Nam
VM81,Hưng Yên
VM82,Nam Ðịnh
VM83,Phú Thọ
VM84,Quảng Nam
VM85,Thái Nguyên
VM86,Vĩnh Phúc
VM87,Cẩn Thỏ
VM88,Đắk Lắk
VM89,Lai Châu
VM90,Lào Cai
VM91,Đắk Nông
VM92,Điện Biên
VM93,Hậu Giang
VQ00,Virgin Islands
VT00,Vatican City
WA00,Namibia
WA01,Bethanien
WA02,Caprivi Oos
WA03,Boesmanland
WA04,Gobabis
WA05,Grootfontein
WA06,Kaokoland
WA07,Karibib
WA08,Keetmanshoop
WA09,Luderitz
WA10,Maltahohe
WA11,Okahandja
WA12,Omaruru
WA13,Otjiwarongo
WA14,Outjo
WA15,Owambo
WA16,Rehoboth
WA17,Swakopmund
WA18,Tsumeb
WA20,Karasburg
WA21,Khomas
WA22,Damaraland
WA23,Hereroland Oos
WA24,Hereroland Wes
WA25,Kavango
WA26,Mariental
WA27,Namaland
WA28,Caprivi
WA29,Erongo
WA30,Hardap
WA31,Karas
WA32,Kunene
WA33,Ohangwena
WA34,Okavango
WA35,Omaheke
WA36,Omusati
WA37,Oshana
WA38,Oshikoto
WA39,Otjozondjupa
WE00,West Bank
WF00,Wallis And Futuna
WI00,Western Sahara
WQ00,Wake Island
WS00,Samoa
WS01,A`Ana
WS02,Aiga-I-Le-Tai
WS03,Atua
WS04,Fa`Asaleleaga
WS05,Gaga`Emauga
WS06,Va`A-O-Fonoti
WS07,Gagaifomauga
WS08,Palauli
WS09,Satupa`Itea
WS10,Tuamasaga
WS11,Vaisigano
WZ00,Swaziland
WZ01,Hhohho
WZ02,Lubombo
WZ03,Manzini
WZ04,Shiselweni
WZ05,Praslin
YE00,Yemen (Sanaa)
YE01,Al Bayda'
YE02,Al Hudaydah
YE03,Hajjah
YE04,Ibb
YE05,Sa'Dah
YE06,San'A'
YE07,Ta'Izz
YE08,Al Mahwit
YE09,Dhamar
YE10,Ma'Rib
YE11,Al Jawf
YI00,Serbia And Montenegro
YI01,Crna Gora
YI02,Srbija
YM00,Yemen
YM01,Abyan
YM02,‘Adan
YM03,Al Mahrah
YM04,Hadramawt
YM05,Shabwah
YM06,Lahij
YM07,Al Bayda'
YM08,Al Hudaydah
YM09,Al Jawf
YM10,Al Mahwit
YM11,Dhamar
YM12,Hajjah
YM13,Ibb
YM14,Ma'Rib
YM15,Sa‘Dah
YM16,San‘A'
YM17,Ta`Izz
YM18,Aḑ Ḑāli‘
YM19,‘Amrān
YM20,Al Bayda'
YM21,Al Jawf
YM22,Ḩajjah
YM23,Ibb
YM24,Laḩij
YM25,Ta‘Izz
YO00,Yugoslavia
YO01,Bosna I Hercegovina
YO02,Crna Gora
YO03,Hrvatska
YO05,Makedonija
YO06,Slovenija
YO07,Srbija
YS00,Yemen (Aden)
YS01,'Adan
YS03,Abyan
YS04,Shabwah
YS05,Hadramawt
YS06,Al Ghaydah
ZA00,Zambia
ZA01,Western
ZA02,Central
ZA03,Eastern
ZA04,Luapula
ZA05,Northern
ZA06,North-Western
ZA07,Southern
ZA08,Copperbelt
ZA09,Lusaka
ZI00,Zimbabwe
ZI01,Manicaland
ZI02,Midlands
ZI03,Mashonaland Central
ZI04,Mashonaland East
ZI05,Mashonaland West
ZI06,Matabeleland North
ZI07,Matabeleland South
ZI08,Masvingo
ZI09,Bulawayo
ZI10,Harare
